"infile" "demog" "xtx.ep" "bf.ep" "rho.ep" "lfmm.ep" "Hcd.ep" "pcs.ep" "alpha" "Md.default.ep" "Hd.default.ep" "Kd.default.ep" "Nd.default.ep" "Md.mcd.ep" "Hd.mcd.ep" "Kd.mcd.ep" "Nd.mcd.ep" "Md.mcd.subset.ep" "Hd.mcd.subset.ep" "Kd.mcd.subset.ep" "Nd.mcd.subset.ep" "Md.mcd.subset.fp" "Neut.cov.vs.All" "Neut.cov.vs.MCD" "ProportionNeutralMCDRobust" "ProportionS0.005MCDRobust" "ProportionS0.01MCDRobust" "ProportionS0.1MCDRobust"
"data/KatieSims/2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.948979591836735 0.928571428571429 0.479591836734694 0.857142857142857 0.887755102040816 0.928571428571429 0.75 0.836734693877551 0.846938775510204 0.214285714285714 0.224489795918367 0.928571428571429 0.928571428571429 0.244897959183673 0.397959183673469 0.928571428571429 0.928571428571429 0.928571428571429 0.928571428571429 0.147878787878788 2.68041149208973 0.523083262970108 0.999763760926057 0.000118119536971415 0.000118119536971415 0
"data/KatieSims/2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "2R" 0.319587628865979 0.938144329896907 0.701030927835051 0.938144329896907 0.938144329896907 0.948453608247423 0.75 0.752577319587629 0.804123711340206 0.144329896907216 0.144329896907216 0.948453608247423 0.948453608247423 0.123711340206186 0.43298969072165 0.948453608247423 0.948453608247423 0.948453608247423 0.948453608247423 0.14020202020202 3.07962670018874 1.20157090745734 0.999647390691114 0.000235072872590503 0.000117536436295252 0
"data/KatieSims/2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.88 0.82 0.12 0.34 0.84 0.81 0.75 0.64 0.66 0.12 0.12 0.81 0.81 0.12 0.41 0.81 0.81 0.81 0.81 0.166969696969697 1.89996566007884 0.515801559466732 0.999638423526576 0.000241050982282753 0.000120525491141376 0
"data/KatieSims/2R_R90_1351142970_988_6_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "2R" 0.33 0.88 0.6 0.73 0.51 0.9 0.75 0.48 0.49 0.17 0.17 0.89 0.89 0.17 0.2 0.89 0.89 0.89 0.9 0.154646464646465 1.79173884439922 0.613585219574751 0.999642857142857 0.000238095238095238 0.000119047619047619 0
"data/KatieSims/2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.89 0.86 0.83 0.81 0.89 0.87 0.75 0.79 0.8 0.72 0.65 0.87 0.87 0.83 0.68 0.87 0.87 0.87 0.87 0.164646464646465 2.52619907238486 1.12319135278773 0.999639336378937 0.000120221207020918 0.000240442414041837 0
"data/KatieSims/2R_R90_1351142986_950_10_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "2R" 0.13265306122449 0.908163265306122 0.816326530612245 0.857142857142857 0 0.918367346938776 0.75 0.602040816326531 0.63265306122449 0.244897959183673 0.244897959183673 0.918367346938776 0.918367346938776 0.591836734693878 0.408163265306122 0.918367346938776 0.918367346938776 0.918367346938776 0.918367346938776 0.17020202020202 3.40248416649055 2.08423837129991 0.999757927862503 0.000121036068748487 0.000121036068748487 0
"data/KatieSims/IBD_R30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0.87 0.11 0.32 1 0.98 0.75 0.83 0.84 0.34 0.34 0.98 0.98 0.3 0.45 0.98 0.98 0.98 0.98 0.15040404040404 2.46183696499035 1.31210095259055 1 0 0 0
"data/KatieSims/IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IBD" 0.97 0.46 0.01 0.99 0.93 0.61 0.75 0.64 0.66 0.01 0.01 0.65 0.65 0.01 0.01 0.65 0.65 0.66 0.67 0.197777777777778 1.90953731897725 0.71427190773162 1 0 0 0
"data/KatieSims/IBD_R30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0.34 0.07 0.06 1 0.91 0.75 0.64 0.64 0.01 0.01 0.91 0.92 0.01 0.02 0.91 0.91 0.92 0.91 0.172828282828283 1.93114968013136 0.902451863340039 1 0 0 0
"data/KatieSims/IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IBD" 1 0.1 0.09 0.98 0.97 0.32 0.75 0.85 0.87 0.11 0.11 0.6 0.64 0.11 0.22 0.6 0.6 0.6 0.6 0.201818181818182 1.97474382617844 0.793722522289461 1 0 0 0
"data/KatieSims/IBD_R30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.27 0.06 0.25 0.99 0.91 0.75 0.59 0.59 0.02 0.02 0.91 0.91 0.02 0.02 0.91 0.91 0.91 0.91 0.173131313131313 1.9640286013149 0.842669755084389 1 0 0 0
"data/KatieSims/IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IBD" 0.97 0.2 0.02 0.98 0.89 0.45 0.75 0.92 0.94 0.12 0.12 0.66 0.73 0.14 0.08 0.66 0.66 0.67 0.66 0.205353535353535 1.3968039195255 0.752440095618693 0.999874118831823 0 0 0
"data/KatieSims/IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.68 0 0.08 0.99 0.88 0.75 0.69 0.76 0.04 0.04 0.9 0.92 0.04 0.15 0.9 0.9 0.92 0.91 0.168080808080808 1.34870754067486 1.34250386736241 1 0 0 0
"data/KatieSims/IBD_R60_1351142954_453_3_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.39 0 0.96 0.99 0.64 0.75 0.81 0.82 0.42 0.43 0.76 0.77 0.43 0.39 0.76 0.76 0.76 0.76 0.195858585858586 1.34305200620859 0.87444745164566 1 0 0 0
"data/KatieSims/IBD_R60_1351142970_988_7_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0.23 0.07 0.08 1 0.64 0.75 0.9 0.92 0.23 0.23 0.78 0.81 0.23 0.34 0.78 0.78 0.79 0.78 0.192727272727273 1.64152361275682 1.09813219751426 1 0 0 0
"data/KatieSims/IBD_R60_1351142970_988_7_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IBD" 1 0.08 0.07 0.74 1 0.39 0.75 0.81 0.81 0.1 0.1 0.6 0.6 0.1 0.12 0.6 0.6 0.6 0.6 0.173434343434343 1.309597628458 1.37082668891862 1 0 0 0
"data/KatieSims/IBD_R60_1351142986_950_11_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.41 0.5 0.68 0.99 0.78 0.75 0.83 0.83 0.24 0.22 0.88 0.9 0.25 0.15 0.88 0.88 0.88 0.88 0.185757575757576 1.8717912795494 1.03178236352395 1 0 0 0
"data/KatieSims/IBD_R60_1351142986_950_11_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.27 0.28 0.88 0.99 0.48 0.75 0.94 0.96 0.12 0.12 0.6 0.8 0.12 0.25 0.6 0.6 0.61 0.61 0.197474747474747 1.65205352294359 0.991178389400266 1 0 0 0
"data/KatieSims/IBD_R90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 0.98 0.7 0 0.95 0.98 0.8 0.75 0.86 0.88 0.25 0.24 0.83 0.85 0.39 0.2 0.83 0.84 0.84 0.82 0.189393939393939 1.82928579822444 0.659858885601028 1 0 0 0
"data/KatieSims/IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IBD" 1 0.97 0 1 0.98 0.99 0.75 0.81 0.81 0.01 0.01 0.99 0.99 0.01 0.03 0.99 0.99 0.99 0.99 0.145151515151515 3.14425170537646 2.01592729954783 1 0 0 0
"data/KatieSims/IBD_R90_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0.09 0.07 0.93 1 0.24 0.75 0.89 0.89 0.28 0.28 0.59 0.61 0.31 0.3 0.59 0.59 0.59 0.59 0.186666666666667 1.88108603164254 0.717260685036793 1 0 0 0
"data/KatieSims/IBD_R90_1351142970_988_7_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IBD" 1 0.07 0.07 0.09 1 0.98 0.75 0.79 0.79 0.01 0.01 0.98 1 0.01 0.01 0.98 0.98 0.99 0.98 0.143535353535354 1.95399012201163 0.946388479719659 1 0 0 0
"data/KatieSims/IBD_R90_1351142986_950_11_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.44 0.12 0.09 0.98 0.62 0.75 0.84 0.86 0.2 0.2 0.7 0.77 0.24 0.03 0.7 0.7 0.76 0.7 0.18040404040404 1.49920083547216 0.857809401360987 1 0 0 0
"data/KatieSims/IBD_R90_1351142986_950_11_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IBD" 0.99 0.73 0.52 0.13 0.99 0.98 0.75 0.89 0.9 0.14 0.14 0.98 0.98 0.16 0.42 0.98 0.98 0.98 0.98 0.156161616161616 2.76084127393119 0.750426044820008 1 0 0 0
"data/KatieSims/IM_R30_1351142954_453_4_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.11 0.14 0.11 0.33 0.11 0.14 0.75 0.19 0.19 0.02 0.02 0.14 0.14 0.02 0.14 0.14 0.14 0.14 0.14 0.155555555555556 1.77257043481894 1.59493433136821 0.997495826377296 0.00238492725971858 0.000119246362985929 0
"data/KatieSims/IM_R30_1351142954_453_4_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IM" 0.12 0.45 0.16 0.45 0.13 0.44 0.75 0.36 0.38 0.1 0.1 0.4 0.39 0.11 0.13 0.4 0.4 0.4 0.4 0.177474747474747 2.0117568087754 1.10034736670943 0.998289345063539 0.00171065493646139 0 0
"data/KatieSims/IM_R30_1351142970_988_8_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.1 0.13 0.11 0.22 0.11 0.11 0.75 0.2 0.2 0.06 0.06 0.11 0.11 0.07 0.09 0.11 0.11 0.11 0.11 0.156767676767677 1.84989258948145 0.777687612440467 0.996911013425211 0.00285137222288226 0.000237614351906855 0
"data/KatieSims/IM_R30_1351142970_988_8_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IM" 0.11 0.39 0.24 0.32 0.11 0.39 0.75 0.14 0.2 0.16 0.16 0.39 0.39 0.15 0.1 0.39 0.39 0.39 0.39 0.18989898989899 1.58423484514581 0.901156613050196 0.997404844290657 0.00247157686604053 0.000123578843302027 0
"data/KatieSims/IM_R30_1351142986_950_12_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.06 0.11 0.12 0.2 0.11 0.11 0.75 0.13 0.13 0.07 0.07 0.11 0.11 0.13 0.05 0.11 0.11 0.11 0.11 0.173232323232323 1.28796334226756 0.784515395432478 0.996484848484849 0.00339393939393939 0.000121212121212121 0
"data/KatieSims/IM_R30_1351142986_950_12_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IM" 0.11 0.22 0.33 0.26 0.16 0.22 0.75 0.16 0.19 0.1 0.1 0.22 0.22 0.1 0.13 0.22 0.22 0.22 0.22 0.197575757575758 1.5796711386931 0.879633944255392 0.998131772325321 0.00186822767467929 0 0
"data/KatieSims/IM_R60_1351142954_453_4_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.11 0.36 0.11 0.57 0.11 0.35 0.75 0.33 0.35 0.07 0.07 0.32 0.31 0.07 0.06 0.32 0.32 0.32 0.33 0.144444444444444 2.0751099570336 0.738353306488245 0.999409053303392 0.000590946696607966 0 0
"data/KatieSims/IM_R60_1351142954_453_4_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IM" 0.11 0.61 0.13 0.63 0.11 0.61 0.75 0.47 0.47 0.03 0.03 0.42 0.4 0.04 0.03 0.42 0.42 0.41 0.43 0.156161616161616 2.06510393766571 0.921381644332984 0.999521130132886 0.000478869867113612 0 0
