"infile" "demog" "ProportionNeutralMCDRobust" "ProportionS0.005MCDRobust" "ProportionS0.01MCDRobust" "ProportionS0.1MCDRobust" "log.bf" "rho" "xtx" "TW.Zscore" "Md.default.raw" "Hd.default.raw" "Nd.default.raw" "Md.mcd75.raw" "Hd.mcd75.raw" "Nd.mcd75.raw" "Hclust.wardD2.default.raw" "Hclust.wardD2.mcd75.raw" "Hclust.Ave.default.raw" "Hclust.Ave.mcd75.raw" "DCMS.default" "DCMS.mcd75" "CSS" "Md.rankp.mcd75" "Md.mcd75.raw.relative"
"data/KatieSims/1R_R60_1351142986_950_9_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "1R" 0.998167603225018 0.000488639139995114 0.00134375763498656 0 0.649484536082474 0.649484536082474 0.628865979381443 0.597938144329897 0.391752577319588 0.391752577319588 0.0927835051546392 0.680412371134021 0.670103092783505 0.670103092783505 0.618556701030928 0.618556701030928 0 0.711340206185567 0.731958762886598 0.731958762886598 0.731958762886598 0.731958762886598 0.680412371134021
"data/KatieSims/1R_R60_1351142986_950_9_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "1R" 0.99790408087782 0.000863025520897547 0.00123289360128221 0 0.608247422680412 0.680412371134021 0.680412371134021 0.721649484536082 0.54639175257732 0.577319587628866 0.206185567010309 0.628865979381443 0.628865979381443 0.639175257731959 0.649484536082474 0.65979381443299 0.134020618556701 0 0.731958762886598 0.742268041237113 0.731958762886598 0.742268041237113 0.628865979381443
"data/KatieSims/1R_R90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "1R" 0.99880253861813 0.00119746138187043 0 0 0.770833333333333 0.395833333333333 0.75 0.802083333333333 0.677083333333333 0.697916666666667 0.395833333333333 0.802083333333333 0.802083333333333 0.802083333333333 0.510416666666667 0.75 0 0 0.833333333333333 0.833333333333333 0.833333333333333 0.833333333333333 0.802083333333333
"data/KatieSims/1R_R90_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "1R" 0.999417995576766 0.000582004423233617 0 0 0.806451612903226 0.032258064516129 0.634408602150538 0.67741935483871 0.688172043010753 0.698924731182796 0.0860215053763441 0.817204301075269 0.817204301075269 0.817204301075269 0.634408602150538 0.838709677419355 0 0 0.78494623655914 0.827956989247312 0.817204301075269 0.817204301075269 0.817204301075269
"data/KatieSims/1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "1R" 0.998666828263241 0.000605987153072355 0.000727184583686826 0 0.666666666666667 0.302083333333333 0.666666666666667 0.75 0.645833333333333 0.666666666666667 0.458333333333333 0.729166666666667 0.697916666666667 0.739583333333333 0.802083333333333 0.510416666666667 0 0 0.84375 0.833333333333333 0.833333333333333 0.770833333333333 0.739583333333333
"data/KatieSims/1R_R90_1351142970_988_5_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "1R" 0.998808246931236 0.000715051841258491 0.000476701227505661 0 0.574468085106383 0.0319148936170213 0.553191489361702 0.627659574468085 0.627659574468085 0.638297872340426 0.457446808510638 0.585106382978723 0.585106382978723 0.585106382978723 0.553191489361702 0.553191489361702 0 0 0.75531914893617 0.797872340425532 0.797872340425532 0.776595744680851 0.595744680851064
"data/KatieSims/1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "1R" 0.997936141799199 0.000849823965035814 0.00121403423576545 0 0.618556701030928 0.608247422680412 0.639175257731959 0.701030927835051 0.639175257731959 0.639175257731959 0.422680412371134 0.65979381443299 0.65979381443299 0.65979381443299 0.670103092783505 0.556701030927835 0.34020618556701 0.0103092783505155 0.701030927835051 0.701030927835051 0.701030927835051 0.731958762886598 0.670103092783505
"data/KatieSims/1R_R90_1351142986_950_9_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "1R" 0.998316498316498 0.000481000481000481 0.0012025012025012 0 0.56989247311828 0.43010752688172 0.537634408602151 0.462365591397849 0.483870967741935 0.483870967741935 0.354838709677419 0.645161290322581 0.634408602150538 0.623655913978495 0.849462365591398 0.365591397849462 0 0 0.709677419354839 0.709677419354839 0.709677419354839 0.698924731182796 0.645161290322581
"data/KatieSims/2R_R30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.999645892351275 0.000236071765816808 0.000118035882908404 0 0.948453608247423 0.43298969072165 0.474226804123711 0.649484536082474 0.608247422680412 0.608247422680412 0.515463917525773 0.948453608247423 0.948453608247423 0.948453608247423 0.948453608247423 0.948453608247423 0.876288659793814 0 0.938144329896907 0.948453608247423 0.938144329896907 0.948453608247423 0.958762886597938
"data/KatieSims/2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "2R" 0.999516674722088 0.000483325277912035 0 0 0.908163265306122 0.489795918367347 0.928571428571429 0.897959183673469 0.887755102040816 0.897959183673469 0.489795918367347 0.938775510204082 0.938775510204082 0.938775510204082 0.948979591836735 0.806122448979592 0 0.122448979591837 0.928571428571429 0.938775510204082 0.938775510204082 0.938775510204082 0.938775510204082
"data/KatieSims/2R_R30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.999392982882117 0.000364210270729635 0.00024280684715309 0 0.535353535353535 0.464646464646465 0.424242424242424 0.151515151515152 0.414141414141414 0.414141414141414 0.0909090909090909 0.616161616161616 0.646464646464647 0.646464646464647 0 0.444444444444444 0 0 0.868686868686869 0.888888888888889 0.888888888888889 0.858585858585859 0.646464646464647
"data/KatieSims/2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "2R" 0.999394379844961 0.000484496124031008 0.000121124031007752 0 0.48 0.62 0.87 0.74 0.78 0.79 0.71 0.69 0.74 0.86 0.85 0.85 0 0.12 0.85 0.86 0.86 0.79 0.7
"data/KatieSims/2R_R30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.999757634512845 0.000242365487154629 0 0 0.846938775510204 0.683673469387755 0.275510204081633 0.642857142857143 0.479591836734694 0.510204081632653 0.26530612244898 0.846938775510204 0.836734693877551 0.86734693877551 0.530612244897959 0.540816326530612 0.0102040816326531 0.122448979591837 0.887755102040816 0.897959183673469 0.887755102040816 0.86734693877551 0.86734693877551
"data/KatieSims/2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "2R" 0.999256597695453 0.000495601536364763 0.000247800768182381 0 0.797979797979798 0.707070707070707 0.898989898989899 0.868686868686869 0.848484848484849 0.868686868686869 0.606060606060606 0.808080808080808 0.808080808080808 0.838383838383838 0.868686868686869 0.868686868686869 0 0 0.858585858585859 0.858585858585859 0.858585858585859 0.858585858585859 0.818181818181818
"data/KatieSims/2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.999534396461413 0.00034920265394017 0.000116400884646723 0 0.649484536082474 0 0.938144329896907 0.88659793814433 0.742268041237113 0.783505154639175 0.11340206185567 0.927835051546392 0.917525773195876 0.917525773195876 0.958762886597938 0.896907216494845 0.319587628865979 0.742268041237113 0.835051546391753 0.917525773195876 0.917525773195876 0.88659793814433 0.927835051546392
"data/KatieSims/2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "2R" 0.999398315282792 0.000481347773766546 0.000120336943441637 0 0.878787878787879 0 0.919191919191919 0.919191919191919 0.898989898989899 0.919191919191919 0.595959595959596 0.919191919191919 0.929292929292929 0.929292929292929 0.787878787878788 0.888888888888889 0.121212121212121 0 0.545454545454545 0.919191919191919 0.878787878787879 0.666666666666667 0.929292929292929
"data/KatieSims/2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.999644381223329 0.000355618776671408 0 0 0.62 0.8 0.89 0.65 0.66 0.67 0.41 0.86 0.89 0.89 0.95 0.93 0 0 0.88 0.9 0.88 0.86 0.86
"data/KatieSims/2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "2R" 0.999761762954139 0.000238237045860631 0 0 0.67 0.64 0.89 0.89 0.85 0.87 0.54 0.8 0.83 0.82 0.93 0.84 0.12 0 0.9 0.91 0.9 0.92 0.83
"data/KatieSims/2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.999508055589718 0.000245972205140819 0.000245972205140819 0 0.888888888888889 0.898989898989899 0.898989898989899 0.888888888888889 0.868686868686869 0.878787878787879 0.424242424242424 0.898989898989899 0.898989898989899 0.898989898989899 0.898989898989899 0.898989898989899 0 0 0.939393939393939 0.939393939393939 0.939393939393939 0.919191919191919 0.898989898989899
"data/KatieSims/2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "2R" 0.999392982882117 0.000364210270729635 0.00024280684715309 0 0.87 0.86 0.89 0.9 0.88 0.88 0.63 0.89 0.89 0.89 0.91 0.89 0 0 0.92 0.92 0.92 0.89 0.89
"data/KatieSims/2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.999763788827212 0.000118105586394236 0.000118105586394236 0 0.928571428571429 0.479591836734694 0.948979591836735 0.857142857142857 0.836734693877551 0.846938775510204 0.224489795918367 0.928571428571429 0.928571428571429 0.928571428571429 0.948979591836735 0.785714285714286 0 0 0.938775510204082 0.938775510204082 0.938775510204082 0.928571428571429 0.928571428571429
"data/KatieSims/2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "2R" 0.999647390691114 0.000235072872590503 0.000117536436295252 0 0.938144329896907 0.701030927835051 0.319587628865979 0.938144329896907 0.752577319587629 0.804123711340206 0.144329896907216 0.948453608247423 0.938144329896907 0.938144329896907 0.938144329896907 0.43298969072165 0 0 0.948453608247423 0.948453608247423 0.958762886597938 0.948453608247423 0.948453608247423
"data/KatieSims/2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.999638554216867 0.000240963855421687 0.000120481927710843 0 0.82 0.12 0.88 0.34 0.64 0.66 0.12 0.81 0.81 0.81 0.84 0.84 0 0 0.9 0.91 0.9 0.89 0.83
"data/KatieSims/2R_R90_1351142970_988_6_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "2R" 0.999642772088593 0.000238151940938319 0.000119075970469159 0 0.88 0.6 0.33 0.73 0.48 0.49 0.17 0.89 0.89 0.89 0.95 0.51 0.52 0 0.92 0.92 0.91 0.93 0.91
"data/KatieSims/2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "2R" 0.99963916285783 0.000120279047389945 0.000240558094779889 0 0.86 0.83 0.89 0.81 0.79 0.8 0.65 0.87 0.87 0.88 0.89 0.89 0 0 0.9 0.91 0.9 0.9 0.88
"data/KatieSims/2R_R90_1351142986_950_10_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "2R" 0.999757927862503 0.000121036068748487 0.000121036068748487 0 0.908163265306122 0.816326530612245 0.13265306122449 0.857142857142857 0.602040816326531 0.63265306122449 0.244897959183673 0.918367346938776 0.908163265306122 0.908163265306122 0.908163265306122 0.122448979591837 0.377551020408163 0 0.918367346938776 0.918367346938776 0.918367346938776 0.928571428571429 0.918367346938776
"data/KatieSims/IBD_R30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.87 0.11 1 0.32 0.83 0.84 0.34 0.98 0.98 0.98 1 1 0 0.04 0.94 0.95 0.95 0.88 0.98
"data/KatieSims/IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.46 0.01 0.97 0.99 0.64 0.66 0.01 0.65 0.65 0.68 0.97 0.97 0 0.05 0.66 0.85 0.89 0.58 0.69
"data/KatieSims/IBD_R30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.34 0.07 1 0.06 0.64 0.64 0.01 0.91 0.9 0.89 1 1 1 0 0.32 0.55 0.5 0.15 0.92
"data/KatieSims/IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.1 0.09 1 0.98 0.85 0.87 0.11 0.6 0.56 0.63 1 1 0 0 0.39 0.59 0.59 0.28 0.66
"data/KatieSims/IBD_R30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.27 0.06 0.99 0.25 0.59 0.59 0.02 0.91 0.94 0.93 0.99 0.99 0 0 0.82 0.86 0.86 0.66 0.91
"data/KatieSims/IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IBD" 0.999874118831823 0 0 0 0.2 0.02 0.97 0.98 0.92 0.94 0.12 0.66 0.81 0.91 0.92 0.95 0 0.16 0.38 0.68 0.62 0.43 0.77
"data/KatieSims/IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.68 0 0.99 0.08 0.69 0.76 0.04 0.9 0.92 0.9 0.99 0.99 0 0 0.07 0.14 0.1 0.15 0.92
"data/KatieSims/IBD_R60_1351142954_453_3_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.39 0 0.99 0.96 0.81 0.82 0.43 0.76 0.75 0.82 1 0.99 0 0 0.07 0.19 0.11 0.07 0.78
"data/KatieSims/IBD_R60_1351142970_988_7_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.23 0.07 1 0.08 0.9 0.92 0.23 0.78 0.83 0.83 1 1 0 0 0.42 0.72 0.67 0.2 0.81
"data/KatieSims/IBD_R60_1351142970_988_7_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.08 0.07 1 0.74 0.81 0.81 0.1 0.6 0.89 0.83 1 1 0 0 0.41 0.7 0.54 0.11 0.64
"data/KatieSims/IBD_R60_1351142986_950_11_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.41 0.5 0.99 0.68 0.83 0.83 0.22 0.88 0.93 0.93 0.99 0.99 0 0 0.92 0.94 0.93 0.9 0.91
"data/KatieSims/IBD_R60_1351142986_950_11_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.27 0.28 0.99 0.88 0.94 0.96 0.12 0.6 0.67 0.87 0.99 0.99 0 0 0.86 0.88 0.87 0.81 0.83
"data/KatieSims/IBD_R90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.7 0 0.98 0.95 0.86 0.88 0.24 0.83 0.86 0.82 0.98 0.98 0 0 0.25 0.79 0.62 0.75 0.86
"data/KatieSims/IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.97 0 1 1 0.81 0.81 0.01 0.99 0.99 0.99 1 1 0.02 0.02 0.47 0.96 0.9 0.67 0.99
"data/KatieSims/IBD_R90_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.09 0.07 1 0.93 0.89 0.89 0.28 0.59 0.58 0.58 1 1 0 0 0.11 0.4 0.33 0.1 0.71
"data/KatieSims/IBD_R90_1351142970_988_7_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.07 0.07 1 0.09 0.79 0.79 0.01 0.98 1 1 1 1 0.03 0.03 0.85 0.9 0.87 0.5 1
"data/KatieSims/IBD_R90_1351142986_950_11_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.44 0.12 0.99 0.09 0.84 0.86 0.2 0.7 0.92 0.86 0.98 0.98 0 0 0.59 0.76 0.64 0.51 0.81
"data/KatieSims/IBD_R90_1351142986_950_11_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IBD" 1 0 0 0 0.73 0.52 0.99 0.13 0.89 0.9 0.14 0.98 0.98 0.98 0.99 0.99 0.01 0 0.98 0.99 0.98 0.91 0.98
"data/KatieSims/IM_R30_1351142954_453_4_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.997496423462089 0.00238435860753457 0.000119217930376729 0 0.14 0.11 0.11 0.33 0.19 0.19 0.02 0.14 0.11 0.13 0.11 0.11 0 0.14 0.16 0.17 0.17 0.2 0.14
"data/KatieSims/IM_R30_1351142954_453_4_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IM" 0.998289136013687 0.00171086398631309 0 0 0.45 0.16 0.12 0.45 0.36 0.38 0.1 0.4 0.31 0.43 0.11 0.22 0.18 0.19 0.39 0.34 0.36 0.38 0.4
"data/KatieSims/IM_R30_1351142970_988_8_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.996911013425211 0.00285137222288226 0.000237614351906855 0 0.13 0.11 0.1 0.22 0.2 0.2 0.06 0.11 0.11 0.11 0.71 0.13 0 0 0.13 0.14 0.12 0.14 0.11
"data/KatieSims/IM_R30_1351142970_988_8_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IM" 0.997404844290657 0.00247157686604053 0.000123578843302027 0 0.39 0.24 0.11 0.32 0.14 0.2 0.16 0.39 0.38 0.39 0.22 0.11 0 0.22 0.35 0.34 0.34 0.38 0.39
"data/KatieSims/IM_R30_1351142986_950_12_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.996485700436258 0.00339311682016481 0.000121182743577315 0 0.11 0.12 0.06 0.2 0.13 0.13 0.07 0.11 0.11 0.11 0.11 0.11 0.14 0.11 0.11 0.11 0.11 0.11 0.11
"data/KatieSims/IM_R30_1351142986_950_12_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" "IM" 0.998131772325321 0.00186822767467929 0 0 0.22 0.33 0.11 0.26 0.16 0.19 0.1 0.22 0.21 0.22 0.21 0.21 0.17 0 0.27 0.26 0.26 0.29 0.22
"data/KatieSims/IM_R60_1351142954_453_4_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.999409332545777 0.000590667454223272 0 0 0.36 0.11 0.11 0.57 0.33 0.35 0.07 0.32 0.28 0.28 0.76 0.5 0.47 0 0.24 0.24 0.23 0.22 0.34
"data/KatieSims/IM_R60_1351142954_453_4_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IM" 0.999521130132886 0.000478869867113612 0 0 0.61 0.13 0.11 0.63 0.47 0.47 0.03 0.42 0.38 0.44 0.4 0.11 0.41 0.11 0.46 0.39 0.43 0.46 0.44
"data/KatieSims/IM_R60_1351142970_988_8_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.998577862052619 0.0014221379473809 0 0 0.47 0.14 0.11 0.45 0.36 0.36 0.07 0.42 0.38 0.34 0.43 0.11 0.49 0 0.3 0.24 0.28 0.42 0.44
"data/KatieSims/IM_R60_1351142970_988_8_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IM" 0.999265965255689 0.000734034744311231 0 0 0.48 0.33 0.13 0.63 0.4 0.41 0.12 0.47 0.4 0.49 0.5 0.76 0.05 0.58 0.51 0.46 0.48 0.48 0.49
"data/KatieSims/IM_R60_1351142986_950_12_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.999031594237986 0.000968405762014284 0 0 0.42 0.42 0.11 0.59 0.38 0.38 0.04 0.44 0.45 0.45 0.11 0.64 0 0 0.38 0.33 0.32 0.53 0.43
"data/KatieSims/IM_R60_1351142986_950_12_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" "IM" 0.999635391346621 0.000364608653378707 0 0 0.66 0.57 0.11 0.61 0.52 0.54 0.06 0.66 0.65 0.65 0.51 0.51 0 0.11 0.56 0.52 0.53 0.6 0.66
"data/KatieSims/IM_R90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.999273783587509 0.000726216412490922 0 0 0.54 0.14 0.11 0.63 0.61 0.62 0.08 0.46 0.37 0.45 0.54 0.44 0.11 0 0.58 0.53 0.57 0.56 0.46
"data/KatieSims/IM_R90_1351142954_453_4_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IM" 0.998045078196872 0.00195492180312788 0 0 0.19 0.11 0.11 0.43 0.29 0.28 0.04 0.19 0.19 0.19 0.11 0.11 0.11 0.2 0.11 0.12 0.11 0.16 0.19
"data/KatieSims/IM_R90_1351142970_988_8_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.999154793528133 0.000845206471866699 0 0 0.31 0.55 0.11 0.67 0.6 0.6 0.04 0.4 0.4 0.4 0.55 0.12 0.69 0.29 0.7 0.6 0.66 0.69 0.39
"data/KatieSims/IM_R90_1351142970_988_8_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IM" 0.99861735222952 0.00138264777048047 0 0 0.35 0.11 0.1 0.47 0.41 0.41 0.08 0.34 0.33 0.33 0.42 0.57 0.42 0 0.22 0.27 0.28 0.35 0.34
"data/KatieSims/IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" "IM" 0.999393571861734 0.000606428138265616 0 0 0.55 0.4 0.11 0.6 0.59 0.59 0.12 0.51 0.53 0.52 0.5 0.51 0 0.01 0.52 0.44 0.45 0.61 0.51
"data/KatieSims/IM_R90_1351142986_950_12_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" "IM" 0.997571131158917 0.00231320842007865 0.000115660421003932 0 0.19 0.11 0.05 0.26 0.23 0.23 0.03 0.19 0.11 0.11 0.11 0.11 0.11 0.11 0.11 0.11 0.11 0.12 0.19
